name,sec,min,free_sec
2АП,272,4.53333,1608357121
ЧДП,272,4.53333,1608357121
20-38СП,324,5.4,1608357173
10-32СП,338,5.63333,1608357187
6-12СП,348,5.8,1608357197
4СП,353,5.88333,1608357202
2СП,359,5.98333,1608357208
2АП,10,0.166667,1608357251
ЧДП,10,0.166667,1608357251
ЧГП,107,1.78333,1608357328
4СП,217,3.61667,1608357438
6-12СП,231,3.85,1608357452
29СП,287,4.78333,1608357501
13-15СП,313,5.21667,1608357527
9СП,321,5.35,1608357535
1СП,326,5.43333,1608357540
1АП,408,6.8,1608357588
3СП,522,8.7,1608357701
5-7СП,528,8.8,1608357708
2АП,341,5.68333,1608357747
ЧДП,341,5.68333,1608357747
16-18СП,393,6.55,1608357799
8СП,396,6.6,1608357802
2СП,409,6.81667,1608357815
2АП,10,0.166667,1608357843
ЧДП,10,0.166667,1608357843
НМП,2210,36.8333,1608359065
НкАП,1987,33.1167,1608359065
НкБП,2112,35.2,1608359065
ЧГП,641,10.6833,1608359511
39-41СП,531,8.85,1608359596
35-37СП,539,8.98333,1608359604
17СП,566,9.43333,1608359631
19-25СП,570,9.5,1608359635
4СП,775,12.9167,1608359645
21-27СП,590,9.83333,1608359655
29СП,594,9.9,1608359659
6-12СП,790,13.1667,1608359660
16-18СП,803,13.3833,1608359673
5-7СП,915,15.25,1608359799
3СП,920,15.3333,1608359804
1СП,925,15.4167,1608359809
6-12СП,169,2.81667,1608359935
2АП,170,2.83333,1608359936
ЧДП,170,2.83333,1608359936
4СП,173,2.88333,1608359939
2СП,178,2.96667,1608359944
2АП,10,0.166667,1608359978
ЧДП,10,0.166667,1608359978
35-37СП,91,1.51667,1608360600
16-18СП,154,2.56667,1608360651
6-12СП,192,3.2,1608360689
20-38СП,289,4.81667,1608360741
ЧГП,277,4.61667,1608360774
4СП,277,4.61667,1608360774
1АП,480,8.0,1608360803
6-12СП,108,1.8,1608360828
3СП,579,9.65,1608360902
5-7СП,584,9.73333,1608360907
2АП,226,3.76667,1608360939
ЧДП,226,3.76667,1608360939
16-18СП,270,4.5,1608360983
8СП,272,4.53333,1608360985
2СП,283,4.71667,1608360996
2АП,10,0.166667,1608361023
ЧДП,10,0.166667,1608361023
29СП,306,5.1,1608361033
13-15СП,121,2.01667,1608361202
9СП,140,2.33333,1608361221
5-7СП,153,2.55,1608361234
1АП,221,3.68333,1608361302
3СП,221,3.68333,1608361302
5-7СП,79,1.31667,1608361338
11СП,107,1.78333,1608361366
35-37СП,83,1.38333,1608361368
1АП,185,3.08333,1608361579
3СП,300,5.0,1608361693
5-7СП,306,5.1,1608361700
2АП,347,5.78333,1608361735
ЧДП,347,5.78333,1608361735
16-18СП,395,6.58333,1608361783
8СП,398,6.63333,1608361786
2СП,409,6.81667,1608361797
2АП,10,0.166667,1608361824
ЧДП,10,0.166667,1608361824
1АП,314,5.23333,1608362128
3СП,455,7.58333,1608362268
5-7СП,462,7.7,1608362276
2АП,329,5.48333,1608362327
ЧДП,329,5.48333,1608362327
16-18СП,374,6.23333,1608362372
8СП,377,6.28333,1608362375
2СП,389,6.48333,1608362387
2АП,10,0.166667,1608362415
ЧДП,10,0.166667,1608362415
ЧГП,474,7.9,1608362607
4СП,495,8.25,1608362628
6-12СП,508,8.46667,1608362641
1АП,250,4.16667,1608362763
29СП,632,10.5333,1608362766
13-15СП,652,10.8667,1608362786
9СП,657,10.95,1608362791
1СП,661,11.0167,1608362795
3СП,879,14.65,1608363392
5-7СП,919,15.3167,1608363432
ЧГП,413,6.88333,1608363636
4СП,483,8.05,1608363706
6-12СП,494,8.23333,1608363717
29СП,535,8.91667,1608363758
13-15СП,557,9.28333,1608363780
9СП,565,9.41667,1608363788
1СП,569,9.48333,1608363792
11СП,156,2.6,1608364107
5-7СП,179,2.98333,1608364130
1АП,256,4.26667,1608364207
3СП,256,4.26667,1608364207
5-7СП,84,1.4,1608364241
11СП,111,1.85,1608364268
2АП,484,8.06667,1608364307
ЧДП,484,8.06667,1608364307
16-18СП,591,9.85,1608364414
8СП,596,9.93333,1608364419
2СП,618,10.3,1608364441
2АП,10,0.166667,1608364486
ЧДП,10,0.166667,1608364486
1АП,490,8.16667,1608365269
3СП,608,10.1333,1608365387
5-7СП,615,10.25,1608365394
2АП,653,10.8833,1608365432
ЧДП,653,10.8833,1608365432
16-18СП,705,11.75,1608365484
8СП,708,11.8,1608365487
2СП,720,12.0,1608365499
2АП,11,0.183333,1608365528
ЧДП,11,0.183333,1608365528
ЧГП,518,8.63333,1608365985
4СП,592,9.86667,1608366059
6-12СП,604,10.0667,1608366071
29СП,648,10.8,1608366115
13-15СП,673,11.2167,1608366140
9СП,680,11.3333,1608366147
1СП,685,11.4167,1608366152
1АП,147,2.45,1608366317
11СП,173,2.88333,1608366343
5-7СП,192,3.2,1608366362
1АП,14,0.233333,1608366525
3СП,355,5.91667,1608366525
5-7СП,143,2.38333,1608366534
9СП,159,2.65,1608366550
13-15СП,210,3.5,1608366585
17СП,228,3.8,1608366603
19-25СП,230,3.83333,1608366613
21-27СП,283,4.71667,1608366666
ЧГП,320,5.33333,1608366841
4СП,394,6.56667,1608366915
6-12СП,406,6.76667,1608366927
29СП,443,7.38333,1608366969
13-15СП,377,6.28333,1608366994
9СП,385,6.41667,1608367002
1СП,389,6.48333,1608367006
20-38СП,749,12.4833,1608367148
10-32СП,877,14.6167,1608367276
30-36СП,906,15.1,1608367305
28СП,938,15.6333,1608367337
1АП,1250,20.8333,1608368649
3СП,1285,21.4167,1608368684
5-7СП,1290,21.5,1608368689
16-18СП,1455,24.25,1608368848
8СП,1457,24.2833,1608368850
2АП,1464,24.4,1608368857
ЧДП,1464,24.4,1608368857
2СП,1469,24.4833,1608368862
ЧГП,644,10.7333,1608368874
2АП,10,0.166667,1608368887
ЧДП,10,0.166667,1608368887
4СП,729,12.15,1608368959
6-12СП,743,12.3833,1608368973
29СП,789,13.15,1608369019
13-15СП,814,13.5667,1608369044
9СП,822,13.7,1608369052
1СП,827,13.7833,1608369057
1АП,719,11.9833,1608369827
3СП,768,12.8,1608369876
5-7СП,774,12.9,1608369882
16-18СП,1327,22.1167,1608370435
8СП,1329,22.15,1608370437
2АП,1332,22.2,1608370440
ЧДП,1332,22.2,1608370440
2СП,1337,22.2833,1608370445
2АП,10,0.166667,1608370465
ЧДП,10,0.166667,1608370465
1АП,270,4.5,1608370847
3СП,270,4.5,1608370847
5-7СП,270,4.5,1608370847
11СП,86,1.43333,1608370969
5-7СП,106,1.76667,1608370989
1АП,187,3.11667,1608371070
3СП,187,3.11667,1608371070
5-7СП,76,1.26667,1608371089
16-18СП,316,5.26667,1608371544
8СП,321,5.35,1608371549
2АП,337,5.61667,1608371565
ЧДП,337,5.61667,1608371565
2СП,339,5.65,1608371567
2АП,10,0.166667,1608371599
ЧДП,10,0.166667,1608371599
1СП,1492,24.8667,1608372074
9СП,1492,24.8667,1608372074
13-15СП,1492,24.8667,1608372074
28СП,2516,41.9333,1608372234
30-36СП,2531,42.1833,1608372249
10-32СП,2560,42.6667,1608372279
20-38СП,287,4.78333,1608372298
21-27СП,398,6.63333,1608372480
19-25СП,404,6.73333,1608372486
17СП,421,7.01667,1608372503
13-15СП,440,7.33333,1608372537
9СП,457,7.61667,1608372554
5-7СП,467,7.78333,1608372564
1АП,575,9.58333,1608372672
3СП,575,9.58333,1608372672
5-7СП,74,1.23333,1608372704
11СП,98,1.63333,1608372728
1АП,116,1.93333,1608372854
3СП,258,4.3,1608372996
5-7СП,267,4.45,1608373005
2АП,320,5.33333,1608373052
ЧДП,320,5.33333,1608373052
ЧГП,2478,41.3,1608373060
4СП,2500,41.6667,1608373082
6-12СП,2513,41.8833,1608373095
16-18СП,372,6.2,1608373104
8СП,375,6.25,1608373107
2СП,387,6.45,1608373119
2АП,10,0.166667,1608373146
ЧДП,10,0.166667,1608373146
29СП,2662,44.3667,1608373244
13-15СП,625,10.4167,1608373266
9СП,631,10.5167,1608373272
1СП,635,10.5833,1608373276
11СП,347,5.78333,1608375138
5-7СП,379,6.31667,1608375170
3СП,395,6.58333,1608375186
1СП,411,6.85,1608375202
1АП,183,3.05,1608375398
1СП,198,3.3,1608375420
9СП,228,3.8,1608375450
13-15СП,272,4.53333,1608375494
17СП,296,4.93333,1608375518
19-25СП,307,5.11667,1608375529
3СП,316,5.26667,1608375531
5-7СП,324,5.4,1608375539
2АП,372,6.2,1608375581
ЧДП,372,6.2,1608375581
21-27СП,372,6.2,1608375594
16-18СП,425,7.08333,1608375634
8СП,428,7.13333,1608375637
2СП,440,7.33333,1608375649
2АП,10,0.166667,1608375678
ЧДП,10,0.166667,1608375678
20-38СП,950,15.8333,1608376179
