name,move_sec,length,speed_kmh,move_to_ts_name,self_ts_name,self_busy_sec
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1600281162
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1600284203
НАП(на_2П),28,376.0,48.3429,1-9СП(к),НАП(к),1600285896
НАП(на_2П),37,376.0,36.5838,1-9СП(к),НАП(к),1600288008
НАП(на_3П),25,376.0,54.144,1-9СП(к),НАП(к),1600295804
НАП(на_2П),31,376.0,43.6645,1-9СП(к),НАП(к),1600299350
НАП(на_1П),37,376.0,36.5838,1-9СП(к),НАП(к),1600299837
НАП(на_1П),36,376.0,37.6,1-9СП(к),НАП(к),1600300848
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600305068
НАП(на_2П),21,376.0,64.4571,1-9СП(к),НАП(к),1600307367
НАП(на_1П),30,376.0,45.12,1-9СП(к),НАП(к),1600315483
НАП(на_2П),18,376.0,75.2,1-9СП(к),НАП(к),1600317371
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600318056
НАП(на_1П),132,376.0,10.2545,1-9СП(к),НАП(к),1600318489
НАП(на_3П),403,376.0,3.35881,1-9СП(к),НАП(к),1600319287
НАП(на_2П),30,376.0,45.12,1-9СП(к),НАП(к),1600321088
НАП(на_2П),27,376.0,50.1333,1-9СП(к),НАП(к),1600324365
НАП(на_2П),22,376.0,61.5273,1-9СП(к),НАП(к),1600324784
НАП(на_2П),41,376.0,33.0146,1-9СП(к),НАП(к),1600326910
НАП(на_4П_6П),86,376.0,15.7395,1-9СП(к),НАП(к),1600335265
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1600338203
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1600339970
НАП(на_3П),37,376.0,36.5838,1-9СП(к),НАП(к),1600346850
НАП(на_3П),28,376.0,48.3429,1-9СП(к),НАП(к),1600348495
НАП(на_3П),38,376.0,35.6211,1-9СП(к),НАП(к),1600348900
НАП(на_2П),27,376.0,50.1333,1-9СП(к),НАП(к),1600349291
НАП(на_3П),39,376.0,34.7077,1-9СП(к),НАП(к),1600349653
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600357400
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1600358165
НАП(на_4П_6П),49,376.0,27.6245,1-9СП(к),НАП(к),1600360715
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600361144
НАП(на_2П),41,376.0,33.0146,1-9СП(к),НАП(к),1600361602
НАП(на_1П),83,376.0,16.3084,1-9СП(к),НАП(к),1600363242
НАП(на_2П),27,376.0,50.1333,1-9СП(к),НАП(к),1600364766
НАП(на_1П),81,376.0,16.7111,1-9СП(к),НАП(к),1600365464
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600367652
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600368659
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600369308
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1600369828
НАП(на_2П),27,376.0,50.1333,1-9СП(к),НАП(к),1600370256
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1600374418
НАП(на_2П),21,376.0,64.4571,1-9СП(к),НАП(к),1600376846
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1600377513
НАП(на_3П),44,376.0,30.7636,1-9СП(к),НАП(к),1600379732
НАП(на_1П),174,376.0,7.77931,1-9СП(к),НАП(к),1600381778
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600384478
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1600388642
НАП(на_1П),108,376.0,12.5333,1-9СП(к),НАП(к),1600389897
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600391276
НАП(на_2П),29,376.0,46.6759,1-9СП(к),НАП(к),1600393864
НАП(на_1П),36,376.0,37.6,1-9СП(к),НАП(к),1600401864
НАП(на_2П),29,376.0,46.6759,1-9СП(к),НАП(к),1600402421
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600404507
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1600405011
НАП(на_2П),30,376.0,45.12,1-9СП(к),НАП(к),1600409487
НАП(на_2П),27,376.0,50.1333,1-9СП(к),НАП(к),1600412837
НАП(на_3П),42,376.0,32.2286,1-9СП(к),НАП(к),1600415669
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600425399
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600426572
НАП(на_2П),22,376.0,61.5273,1-9СП(к),НАП(к),1600427048
НАП(на_3П),36,376.0,37.6,1-9СП(к),НАП(к),1600434332
НАП(на_2П),30,376.0,45.12,1-9СП(к),НАП(к),1600437846
НАП(на_1П),85,376.0,15.9247,1-9СП(к),НАП(к),1600442697
НАП(на_3П),29,376.0,46.6759,1-9СП(к),НАП(к),1600444122
НАП(на_2П),45,376.0,30.08,1-9СП(к),НАП(к),1600448163
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600450120
НАП(на_2П),28,376.0,48.3429,1-9СП(к),НАП(к),1600450533
НАП(на_1П),36,376.0,37.6,1-9СП(к),НАП(к),1600451847
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600452492
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1600453130
НАП(на_3П),44,376.0,30.7636,1-9СП(к),НАП(к),1600459052
НАП(на_4П_6П),51,376.0,26.5412,1-9СП(к),НАП(к),1600471149
НАП(на_2П),21,376.0,64.4571,1-9СП(к),НАП(к),1600473561
НАП(на_2П),29,376.0,46.6759,1-9СП(к),НАП(к),1600475965
НАП(на_2П),29,376.0,46.6759,1-9СП(к),НАП(к),1600477227
НАП(на_2П),20,376.0,67.68,1-9СП(к),НАП(к),1600480237
НАП(на_3П),39,376.0,34.7077,1-9СП(к),НАП(к),1600483913
НАП(на_1П),32,376.0,42.3,1-9СП(к),НАП(к),1600488210
НАП(на_2П),27,376.0,50.1333,1-9СП(к),НАП(к),1600490163
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600490925
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600494812
НАП(на_2П),28,376.0,48.3429,1-9СП(к),НАП(к),1600495580
НАП(на_4П_6П),305,376.0,4.43803,1-9СП(к),НАП(к),1600496856
НАП(на_2П),40,376.0,33.84,1-9СП(к),НАП(к),1600497638
НАП(на_2П),32,376.0,42.3,1-9СП(к),НАП(к),1600497988
НАП(на_2П),42,376.0,32.2286,1-9СП(к),НАП(к),1600498563
НАП(на_2П),28,376.0,48.3429,1-9СП(к),НАП(к),1600509878
НАП(на_3П),120,376.0,11.28,1-9СП(к),НАП(к),1600510284
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600518342
НАП(на_2П),29,376.0,46.6759,1-9СП(к),НАП(к),1600518858
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600522271
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1600525356
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600529930
НАП(на_2П),43,376.0,31.4791,1-9СП(к),НАП(к),1600532022
НАП(на_2П),68,376.0,19.9059,1-9СП(к),НАП(к),1600534505
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1600536748
НАП(на_2П),35,376.0,38.6743,1-9СП(к),НАП(к),1600537567
НАП(на_1П),43,376.0,31.4791,1-9СП(к),НАП(к),1600538300
НАП(на_2П),20,376.0,67.68,1-9СП(к),НАП(к),1600540396
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600542533
НАП(на_2П),31,376.0,43.6645,1-9СП(к),НАП(к),1600543622
НАП(на_1П),41,376.0,33.0146,1-9СП(к),НАП(к),1600544279
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600546285
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1600547255
НАП(на_2П),20,376.0,67.68,1-9СП(к),НАП(к),1600549697
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600553616
НАП(на_2П),33,376.0,41.0182,1-9СП(к),НАП(к),1600556236
НАП(на_3П),30,376.0,45.12,1-9СП(к),НАП(к),1600559955
НАП(на_3П),30,376.0,45.12,1-9СП(к),НАП(к),1600562615
НАП(на_1П),95,376.0,14.2484,1-9СП(к),НАП(к),1600562870
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1600565674
НАП(на_2П),27,376.0,50.1333,1-9СП(к),НАП(к),1600566661
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1600572507
НАП(на_1П),39,376.0,34.7077,1-9СП(к),НАП(к),1600574660
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1600578247
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600580803
НАП(на_3П),28,376.0,48.3429,1-9СП(к),НАП(к),1600582579
НАП(на_3П),43,376.0,31.4791,1-9СП(к),НАП(к),1600585389
НАП(на_2П),27,376.0,50.1333,1-9СП(к),НАП(к),1600592593
НАП(на_4П_6П),82,376.0,16.5073,1-9СП(к),НАП(к),1600593753
НАП(на_1П),97,376.0,13.9546,1-9СП(к),НАП(к),1600595076
НАП(на_2П),27,376.0,50.1333,1-9СП(к),НАП(к),1600599440
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600599942
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600603250
НАП(на_2П),27,376.0,50.1333,1-9СП(к),НАП(к),1600607191
НАП(на_2П),29,376.0,46.6759,1-9СП(к),НАП(к),1600607725
НАП(на_2П),20,376.0,67.68,1-9СП(к),НАП(к),1600608386
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1600611493
НАП(на_2П),33,376.0,41.0182,1-9СП(к),НАП(к),1600611927
НАП(на_3П),59,376.0,22.9424,1-9СП(к),НАП(к),1600613675
НАП(на_2П),109,376.0,12.4183,1-9СП(к),НАП(к),1600620703
НАП(на_1П),39,376.0,34.7077,1-9СП(к),НАП(к),1600624691
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600627735
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1600648743
НАП(на_4П_6П),53,376.0,25.5396,1-9СП(к),НАП(к),1600649287
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600651320
НАП(на_2П),21,376.0,64.4571,1-9СП(к),НАП(к),1600652809
НАП(на_3П),30,376.0,45.12,1-9СП(к),НАП(к),1600654867
НАП(на_1П),40,376.0,33.84,1-9СП(к),НАП(к),1600660983
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600661770
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1600662899
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600664312
НАП(на_2П),30,376.0,45.12,1-9СП(к),НАП(к),1600664765
НАП(на_2П),41,376.0,33.0146,1-9СП(к),НАП(к),1600672304
НАП(на_2П),22,376.0,61.5273,1-9СП(к),НАП(к),1600682492
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1600683988
НАП(на_2П),32,376.0,42.3,1-9СП(к),НАП(к),1600685135
НАП(на_3П),35,376.0,38.6743,1-9СП(к),НАП(к),1600687243
НАП(на_3П),526,376.0,2.57338,1-9СП(к),НАП(к),1600687782
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600692666
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600694839
НАП(на_2П),30,376.0,45.12,1-9СП(к),НАП(к),1600695231
НАП(на_1П),42,376.0,32.2286,1-9СП(к),НАП(к),1600695664
НАП(на_2П),35,376.0,38.6743,1-9СП(к),НАП(к),1600696164
НАП(на_3П),43,376.0,31.4791,1-9СП(к),НАП(к),1600706789
НАП(на_2П),31,376.0,43.6645,1-9СП(к),НАП(к),1600707285
НАП(на_2П),36,376.0,37.6,1-9СП(к),НАП(к),1600709679
НАП(на_1П),38,376.0,35.6211,1-9СП(к),НАП(к),1600710335
НАП(на_1П),38,376.0,35.6211,1-9СП(к),НАП(к),1600711080
НАП(на_2П),20,376.0,67.68,1-9СП(к),НАП(к),1600713225
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600717632
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1600718341
НАП(на_2П),22,376.0,61.5273,1-9СП(к),НАП(к),1600720237
НАП(на_2П),22,376.0,61.5273,1-9СП(к),НАП(к),1600723452
НАП(на_3П),30,376.0,45.12,1-9СП(к),НАП(к),1600724374
НАП(на_2П),27,376.0,50.1333,1-9СП(к),НАП(к),1600728133
НАП(на_3П),34,376.0,39.8118,1-9СП(к),НАП(к),1600732563
НАП(на_1П),36,376.0,37.6,1-9СП(к),НАП(к),1600734680
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600738319
НАП(на_2П),22,376.0,61.5273,1-9СП(к),НАП(к),1600741030
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600743543
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600744470
НАП(на_2П),32,376.0,42.3,1-9СП(к),НАП(к),1600744933
НАП(на_1П),44,376.0,30.7636,1-9СП(к),НАП(к),1600745407
НАП(на_1П),31,376.0,43.6645,1-9СП(к),НАП(к),1600747489
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1600749501
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1600750019
НАП(на_2П),27,376.0,50.1333,1-9СП(к),НАП(к),1600751986
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600752853
НАП(на_2П),51,376.0,26.5412,1-9СП(к),НАП(к),1600755427
НАП(на_2П),29,376.0,46.6759,1-9СП(к),НАП(к),1600776345
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600781708
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1600782768
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1600784929
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600785524
НАП(на_2П),30,376.0,45.12,1-9СП(к),НАП(к),1600787589
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600791205
НАП(на_2П),45,376.0,30.08,1-9СП(к),НАП(к),1600793629
НАП(на_1П),51,376.0,26.5412,1-9СП(к),НАП(к),1600797466
НАП(на_2П),36,376.0,37.6,1-9СП(к),НАП(к),1600798823
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600800214
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1600800721
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1600807662
НАП(на_2П),28,376.0,48.3429,1-9СП(к),НАП(к),1600812412
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600817424
НАП(на_1П),516,376.0,2.62326,1-9СП(к),НАП(к),1600818178
НАП(на_2П),20,376.0,67.68,1-9СП(к),НАП(к),1600819246
НАП(на_2П),15,376.0,90.24,1-9СП(к),НАП(к),1600826015
НАП(на_1П),47,376.0,28.8,1-9СП(к),НАП(к),1600833859
НАП(на_2П),17,376.0,79.6235,1-9СП(к),НАП(к),1600835841
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1600839203
НАП(на_3П),39,376.0,34.7077,1-9СП(к),НАП(к),1600843701
НАП(на_3П),35,376.0,38.6743,1-9СП(к),НАП(к),1600844297
НАП(на_3П),38,376.0,35.6211,1-9СП(к),НАП(к),1600848199
НАП(на_4П_6П),104,376.0,13.0154,1-9СП(к),НАП(к),1600851143
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600855586
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600857171
НАП(на_2П),35,376.0,38.6743,1-9СП(к),НАП(к),1600860456
НАП(на_1П),50,376.0,27.072,1-9СП(к),НАП(к),1600861065
НАП(на_3П),40,376.0,33.84,1-9СП(к),НАП(к),1600863233
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600867594
НАП(на_2П),33,376.0,41.0182,1-9СП(к),НАП(к),1600868137
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1600868660
НАП(на_3П),39,376.0,34.7077,1-9СП(к),НАП(к),1600873818
НАП(на_3П),38,376.0,35.6211,1-9СП(к),НАП(к),1600876155
НАП(на_2П),45,376.0,30.08,1-9СП(к),НАП(к),1600880038
НАП(на_2П),35,376.0,38.6743,1-9СП(к),НАП(к),1600883232
НАП(на_1П),35,376.0,38.6743,1-9СП(к),НАП(к),1600883843
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600885028
НАП(на_2П),20,376.0,67.68,1-9СП(к),НАП(к),1600886075
НАП(на_2П),35,376.0,38.6743,1-9СП(к),НАП(к),1600887063
НАП(на_1П),35,376.0,38.6743,1-9СП(к),НАП(к),1600887791
НАП(на_1П),42,376.0,32.2286,1-9СП(к),НАП(к),1600888581
НАП(на_2П),19,376.0,71.2421,1-9СП(к),НАП(к),1600892752
НАП(на_2П),18,376.0,75.2,1-9СП(к),НАП(к),1600895163
НАП(на_3П),30,376.0,45.12,1-9СП(к),НАП(к),1600897726
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600905997
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600906984
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600910410
НАП(на_2П),19,376.0,71.2421,1-9СП(к),НАП(к),1600912177
НАП(на_3П),28,376.0,48.3429,1-9СП(к),НАП(к),1600916439
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600920188
НАП(на_1П),38,376.0,35.6211,1-9СП(к),НАП(к),1600920488
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600921046
НАП(на_3П),31,376.0,43.6645,1-9СП(к),НАП(к),1600923434
НАП(на_3П),50,376.0,27.072,1-9СП(к),НАП(к),1600923881
НАП(на_2П),29,376.0,46.6759,1-9СП(к),НАП(к),1600940433
НАП(на_3П),35,376.0,38.6743,1-9СП(к),НАП(к),1600941690
НАП(на_3П),30,376.0,45.12,1-9СП(к),НАП(к),1600944874
НАП(на_3П),30,376.0,45.12,1-9СП(к),НАП(к),1600945951
НАП(на_3П),37,376.0,36.5838,1-9СП(к),НАП(к),1600947909
НАП(на_2П),37,376.0,36.5838,1-9СП(к),НАП(к),1600953395
НАП(на_3П),43,376.0,31.4791,1-9СП(к),НАП(к),1600956794
НАП(на_1П),103,376.0,13.1417,1-9СП(к),НАП(к),1600959045
НАП(на_2П),29,376.0,46.6759,1-9СП(к),НАП(к),1600963431
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1600963903
НАП(на_2П),58,376.0,23.3379,1-9СП(к),НАП(к),1600966465
НАП(на_1П),50,376.0,27.072,1-9СП(к),НАП(к),1600970273
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600972331
НАП(на_2П),28,376.0,48.3429,1-9СП(к),НАП(к),1600974049
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1600977732
НАП(на_3П),31,376.0,43.6645,1-9СП(к),НАП(к),1600987418
НАП(на_3П),33,376.0,41.0182,1-9СП(к),НАП(к),1600988134
НАП(на_2П),18,376.0,75.2,1-9СП(к),НАП(к),1600992235
НАП(на_3П),31,376.0,43.6645,1-9СП(к),НАП(к),1600995809
НАП(на_2П),28,376.0,48.3429,1-9СП(к),НАП(к),1600998123
НАП(на_2П),16,376.0,84.6,1-9СП(к),НАП(к),1600998747
НАП(на_2П),32,376.0,42.3,1-9СП(к),НАП(к),1601005164
НАП(на_1П),36,376.0,37.6,1-9СП(к),НАП(к),1601006736
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1601008461
НАП(на_2П),28,376.0,48.3429,1-9СП(к),НАП(к),1601010674
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1601011311
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1601012280
НАП(на_2П),30,376.0,45.12,1-9СП(к),НАП(к),1601012719
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1601015741
НАП(на_2П),34,376.0,39.8118,1-9СП(к),НАП(к),1601016428
НАП(на_1П),34,376.0,39.8118,1-9СП(к),НАП(к),1601017053
НАП(на_2П),31,376.0,43.6645,1-9СП(к),НАП(к),1601025120
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1601030254
НАП(на_2П),39,376.0,34.7077,1-9СП(к),НАП(к),1601033189
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1601036775
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1601037709
НАП(на_2П),29,376.0,46.6759,1-9СП(к),НАП(к),1601042158
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1601044856
НАП(на_2П),73,376.0,18.5425,1-9СП(к),НАП(к),1601052650
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1601055848
НАП(на_1П),37,376.0,36.5838,1-9СП(к),НАП(к),1601056628
НАП(на_2П),21,376.0,64.4571,1-9СП(к),НАП(к),1601058783
НАП(на_2П),27,376.0,50.1333,1-9СП(к),НАП(к),1601062377
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1601062957
НАП(на_1П),37,376.0,36.5838,1-9СП(к),НАП(к),1601063289
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1601063873
НАП(на_4П_6П),82,376.0,16.5073,1-9СП(к),НАП(к),1601064424
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1601065679
НАП(на_2П),20,376.0,67.68,1-9СП(к),НАП(к),1601068103
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1601069573
НАП(на_2П),30,376.0,45.12,1-9СП(к),НАП(к),1601069984
НАП(на_2П),27,376.0,50.1333,1-9СП(к),НАП(к),1601070521
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1601084424
НАП(на_3П),28,376.0,48.3429,1-9СП(к),НАП(к),1601084976
НАП(на_2П),13,376.0,104.123,1-9СП(к),НАП(к),1601085297
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1601088416
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1601088886
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1601089766
НАП(на_2П),35,376.0,38.6743,1-9СП(к),НАП(к),1601090139
НАП(на_1П),29,376.0,46.6759,1-9СП(к),НАП(к),1601093048
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1601096383
НАП(на_2П),31,376.0,43.6645,1-9СП(к),НАП(к),1601097126
НАП(на_2П),28,376.0,48.3429,1-9СП(к),НАП(к),1601097688
НАП(на_3П),30,376.0,45.12,1-9СП(к),НАП(к),1601104004
НАП(на_2П),35,376.0,38.6743,1-9СП(к),НАП(к),1601107409
НАП(на_3П),31,376.0,43.6645,1-9СП(к),НАП(к),1601110883
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1601114126
НАП(на_2П),22,376.0,61.5273,1-9СП(к),НАП(к),1601114999
НАП(на_3П),33,376.0,41.0182,1-9СП(к),НАП(к),1601120032
НАП(на_2П),22,376.0,61.5273,1-9СП(к),НАП(к),1601126015
НАП(на_3П),31,376.0,43.6645,1-9СП(к),НАП(к),1601128189
НАП(на_3П),30,376.0,45.12,1-9СП(к),НАП(к),1601128701
НАП(на_2П),125,376.0,10.8288,1-9СП(к),НАП(к),1601139036
НАП(на_1П),45,376.0,30.08,1-9СП(к),НАП(к),1601143175
НАП(на_2П),27,376.0,50.1333,1-9СП(к),НАП(к),1601143747
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1601146019
НАП(на_2П),27,376.0,50.1333,1-9СП(к),НАП(к),1601146435
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1601154761
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1601159282
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1601159697
НАП(на_2П),29,376.0,46.6759,1-9СП(к),НАП(к),1601161385
НАП(на_1П),45,376.0,30.08,1-9СП(к),НАП(к),1601162292
НАП(на_3П),39,376.0,34.7077,1-9СП(к),НАП(к),1601168839
НАП(на_2П),19,376.0,71.2421,1-9СП(к),НАП(к),1601171484
НАП(на_3П),45,376.0,30.08,1-9СП(к),НАП(к),1601173453
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1601177613
НАП(на_1П),31,376.0,43.6645,1-9СП(к),НАП(к),1601179482
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1601180029
НАП(на_2П),29,376.0,46.6759,1-9СП(к),НАП(к),1601181317
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1601183344
НАП(на_2П),22,376.0,61.5273,1-9СП(к),НАП(к),1601184729
НАП(на_2П),22,376.0,61.5273,1-9СП(к),НАП(к),1601187717
НАП(на_3П),37,376.0,36.5838,1-9СП(к),НАП(к),1601193470
НАП(на_3П),30,376.0,45.12,1-9СП(к),НАП(к),1601197235
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1601208917
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1601212054
НАП(на_2П),36,376.0,37.6,1-9СП(к),НАП(к),1601214257
НАП(на_2П),37,376.0,36.5838,1-9СП(к),НАП(к),1601214841
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1601218679
НАП(на_3П),31,376.0,43.6645,1-9СП(к),НАП(к),1601220641
НАП(на_3П),39,376.0,34.7077,1-9СП(к),НАП(к),1601221034
НАП(на_2П),71,376.0,19.0648,1-9СП(к),НАП(к),1601225677
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1601227670
НАП(на_2П),15,376.0,90.24,1-9СП(к),НАП(к),1601228927
НАП(на_1П),38,376.0,35.6211,1-9СП(к),НАП(к),1601229607
НАП(на_2П),19,376.0,71.2421,1-9СП(к),НАП(к),1601231594
НАП(на_2П),29,376.0,46.6759,1-9СП(к),НАП(к),1601232639
НАП(на_2П),27,376.0,50.1333,1-9СП(к),НАП(к),1601233332
НАП(на_2П),28,376.0,48.3429,1-9СП(к),НАП(к),1601235732
НАП(на_2П),19,376.0,71.2421,1-9СП(к),НАП(к),1601238366
НАП(на_2П),15,376.0,90.24,1-9СП(к),НАП(к),1601243542
НАП(на_2П),22,376.0,61.5273,1-9СП(к),НАП(к),1601257801
НАП(на_2П),36,376.0,37.6,1-9СП(к),НАП(к),1601258871
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1601262640
НАП(на_2П),31,376.0,43.6645,1-9СП(к),НАП(к),1601263165
НАП(на_1П),36,376.0,37.6,1-9СП(к),НАП(к),1601265846
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1601266469
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1601270992
НАП(на_2П),24,376.0,56.4,1-9СП(к),НАП(к),1601272290
НАП(на_2П),26,376.0,52.0615,1-9СП(к),НАП(к),1601276954
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1601296407
НАП(на_1П),376,376.0,3.6,1-9СП(к),НАП(к),1601299794
НАП(на_2П),25,376.0,54.144,1-9СП(к),НАП(к),1601300740
НАП(на_2П),42,376.0,32.2286,1-9СП(к),НАП(к),1601301209
НАП(на_2П),23,376.0,58.8522,1-9СП(к),НАП(к),1601302441
